"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene" "mgi_description"
1.59554716809291e-293 2.63837759823127 0.908 0.172 3.00537264581981e-289 "17" "Ccl6" "chemokine (C-C motif) ligand 6"
1.79924132303713e-243 2.46283297554746 0.541 0.062 3.38905095607273e-239 "17" "Chil3" "chitinase-like 3"
8.4782236546162e-235 1.51084041593478 0.823 0.163 1.59695820758351e-230 "17" "Abcg1" "ATP binding cassette subfamily G member 1"
1.54545782961016e-234 1.29582197675809 0.841 0.175 2.9110243678537e-230 "17" "Plin2" "perilipin 2"
4.16975726422028e-234 2.0281396111287 0.532 0.065 7.85415478288531e-230 "17" "Mt2" "metallothionein 2"
2.24923070697865e-229 3.36131192806702 0.829 0.181 4.23665095966498e-225 "17" "Mt1" "metallothionein 1"
2.68293316336427e-215 1.17522881231855 0.841 0.159 5.05357290651293e-211 "17" "Mpeg1" "macrophage expressed gene 1"
9.37966517039018e-208 2.24287189317078 0.957 0.357 1.76675373149469e-203 "17" "Cd9" "CD9 antigen"
3.8577759247005e-193 2.91511599156897 0.56 0.09 7.26650673176586e-189 "17" "Hmox1" "heme oxygenase 1"
5.35374964507152e-191 1.15046286011349 0.792 0.169 1.00843228314567e-186 "17" "Sirpa" "signal-regulatory protein alpha"
3.81615769309846e-178 2.20032190458284 0.942 0.422 7.18811463072026e-174 "17" "Ctsd" "cathepsin D"
4.21793867279017e-174 1.25331920903389 0.902 0.221 7.94490928406756e-170 "17" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
9.36224074030551e-170 1.5110529671134 0.924 0.317 1.76347166584395e-165 "17" "Cd44" "CD44 antigen"
8.62592099264354e-167 1.67048557173957 0.951 0.344 1.62477847817434e-162 "17" "Ctss" "cathepsin S"
1.16440642988232e-162 2.33747985707909 0.945 0.47 2.19327595132634e-158 "17" "Ftl1" "ferritin light polypeptide 1"
1.13456613163848e-154 2.51856063920564 0.972 0.644 2.13706876555424e-150 "17" "LOC100862446" NA
5.04321998614258e-153 2.79263756030779 0.994 0.911 9.49940916589816e-149 "17" "Fth1" "ferritin heavy polypeptide 1"
3.13266771750165e-139 1.35424077165079 0.813 0.261 5.9006929126861e-135 "17" "Sgk1" "serum/glucocorticoid regulated kinase 1"
2.68939660650866e-128 2.31640639387141 0.924 0.521 5.06574744801971e-124 "17" "Prdx1" "peroxiredoxin 1"
1.92985935674907e-127 1.21025827348188 0.911 0.415 3.63508308437255e-123 "17" "Anxa2" "annexin A2"
4.37572971595985e-122 0.628148377486872 0.569 0.121 8.24212449298197e-118 "17" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
6.12196873088323e-97 1.17273765787915 0.954 0.586 1.15313403014917e-92 "17" "Psap" "prosaposin"
4.0923692710481e-75 1.81779406592883 0.719 0.336 7.7083867589462e-71 "17" "Gm38733" NA
1.4491463617389e-73 0.857037781578861 0.645 0.212 2.72961208697139e-69 "17" "Fabp5" "fatty acid binding protein 5, epidermal"
1.24774476345727e-63 0.698577574806747 0.81 0.393 2.35025203644812e-59 "17" "Ctsb" "cathepsin B"
8.11035951096502e-46 0.338747656299848 0.734 0.33 1.52766731748537e-41 "17" "Lgals1" "lectin, galactose binding, soluble 1"
5.43829522282484e-39 -1.42931448814246 0.095 0.47 1.02435728817129e-34 "17" "Sparc" "secreted acidic cysteine rich glycoprotein"
7.31660157066563e-38 -2.49699885965768 0.171 0.519 1.37815507185058e-33 "17" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
3.70163605058982e-22 -4.9409266459984 0.18 0.438 6.97240166489098e-18 "17" "Sftpc" "surfactant associated protein C"
7.41980383162391e-22 -0.976117589761284 0.037 0.273 1.39759424972468e-17 "17" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
2.91426006950285e-19 -0.743055726814315 0.043 0.26 5.48930026691557e-15 "17" "Igfbp7" "insulin-like growth factor binding protein 7"
6.09762283928335e-16 -0.560398675142038 0.104 0.305 1.14854823800741e-11 "17" "Csrp1" "cysteine and glycine-rich protein 1"
8.64102721148018e-14 -1.13360703812585 0.141 0.34 1.62762388555441e-09 "17" "Apoe" "apolipoprotein E"
1.74457478631979e-07 -0.484552974192916 0.333 0.441 0.00328608106751196 "17" "Selenop" "selenoprotein P"
0 3.49589954193671 0.952 0.089 0 "18" "Acta2" "actin alpha 2, smooth muscle, aorta"
0 3.4234569912823 0.948 0.104 0 "18" "Tagln" "transgelin"
0 2.81217455551069 1 0.183 0 "18" "Col3a1" "collagen, type III, alpha 1"
0 2.64764910146475 0.861 0.065 0 "18" "Tnc" "tenascin C"
0 2.11210978590973 0.99 0.17 0 "18" "Col1a1" "collagen, type I, alpha 1"
0 1.97644242354507 0.877 0.096 0 "18" "Mdk" "midkine"
3.15590301026901e-278 2.04401886584511 0.871 0.178 5.94445891014271e-274 "18" "Nrep" "neuronal regeneration related protein"
3.95393266765308e-274 3.23016356035691 0.926 0.196 7.44762757279133e-270 "18" "Eln" "elastin"
5.09550812093075e-198 2.47072308291349 0.929 0.326 9.59789909658517e-194 "18" "Lgals1" "lectin, galactose binding, soluble 1"
6.13341580044641e-157 1.82849841137936 0.981 0.449 1.15529020017209e-152 "18" "Sparc" "secreted acidic cysteine rich glycoprotein"
2.44900705723855e-142 1.08063063552953 0.877 0.286 4.61294969301453e-138 "18" "Csrp1" "cysteine and glycine-rich protein 1"
5.21574331690136e-61 -3.4663616396062 0.016 0.523 9.82437411171539e-57 "18" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
2.34911975523465e-43 -1.75917132955699 0.742 0.294 4.42480197095998e-39 "18" "Hbb-bs" "hemoglobin, beta adult s chain"
1.66276607564223e-39 -1.61909088569321 0.877 0.914 3.13198618007971e-35 "18" "Fth1" "ferritin heavy polypeptide 1"
4.60491860317939e-37 1.07516643334846 0.948 0.837 8.67382468094869e-33 "18" "Tmsb10" "thymosin, beta 10"
1.06133943430763e-36 -1.27646159312461 0.01 0.367 1.99913895846186e-32 "18" "Ctss" "cathepsin S"
5.56760619286829e-30 -5.64814416918759 0.119 0.439 1.04871430248867e-25 "18" "Sftpc" "surfactant associated protein C"
4.75873724901091e-29 -0.781536470053194 0.129 0.446 8.96355748223696e-25 "18" "Selenop" "selenoprotein P"
1.32153514783656e-23 -0.289097547270643 0.445 0.199 2.48924360446494e-19 "18" "Mfap4" "microfibrillar-associated protein 4"
2.47199970876383e-21 -0.738285652240965 0.039 0.281 4.65625865142755e-17 "18" "Sgk1" "serum/glucocorticoid regulated kinase 1"
4.98655056341253e-20 -0.96310781388953 0.042 0.273 9.39266664124384e-16 "18" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
4.54839181761112e-18 -0.951678071071314 0.152 0.377 8.5673508276523e-14 "18" "Cd9" "CD9 antigen"
2.42110391850893e-14 -1.15115843754896 0.477 0.598 4.56039134090342e-10 "18" "Psap" "prosaposin"
1.23419290411777e-10 -0.822712688438702 0.358 0.484 2.32472575419623e-06 "18" "Ftl1" "ferritin light polypeptide 1"
3.05627276248214e-09 -0.638988229410918 0.158 0.309 5.75679537541137e-05 "18" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
1.50863975990345e-279 2.25759548779798 0.98 0.238 2.84167385175415e-275 "19" "Igfbp7" "insulin-like growth factor binding protein 7"
2.89951028506912e-249 0.785454335069414 0.567 0.062 5.46151757295619e-245 "19" "Stab1" "stabilin 1"
1.12675212149563e-132 0.812254576487866 0.736 0.198 2.12235029604917e-128 "19" "Hopx" "HOP homeobox"
7.52903663937455e-127 1.22978664654598 0.951 0.426 1.41816934139259e-122 "19" "Selenop" "selenoprotein P"
5.42827229583324e-76 -1.58309246368495 0.391 0.851 1.02246936964315e-71 "19" "Tmsb10" "thymosin, beta 10"
2.28074983153234e-64 0.379645793426564 0.59 0.175 4.29602038267432e-60 "19" "Sirpa" "signal-regulatory protein alpha"
2.83261881524907e-61 -1.90894522221378 0.752 0.917 5.33552080040314e-57 "19" "Fth1" "ferritin heavy polypeptide 1"
8.63944978771485e-47 -2.99305307643726 0.107 0.52 1.62732676201397e-42 "19" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
7.80454252953617e-33 -1.21626705989827 0.029 0.367 1.47006363086343e-28 "19" "Ctss" "cathepsin S"
1.20572244365499e-32 0.326625394024781 0.593 0.268 2.27109879486854e-28 "19" "Sgk1" "serum/glucocorticoid regulated kinase 1"
4.91048382238391e-32 -0.959242046479895 0.013 0.34 9.24938732784232e-28 "19" "Cd44" "CD44 antigen"
3.9591106705109e-26 -1.01167972774011 0.059 0.346 7.45738085897433e-22 "19" "Lgals1" "lectin, galactose binding, soluble 1"
1.54145036186116e-21 -1.4478425301075 0.088 0.341 2.90347590160168e-17 "19" "Apoe" "apolipoprotein E"
4.95913096072447e-21 -1.26545146473912 0.472 0.656 9.3410190776206e-17 "19" "LOC100862446" NA
1.77433735084181e-14 -0.603055419720314 0.205 0.408 3.34214183404564e-10 "19" "Ctsb" "cathepsin B"
2.51812463445636e-12 -0.845881896106043 0.336 0.485 4.743139561462e-08 "19" "Ftl1" "ferritin light polypeptide 1"
7.93521598944704e-12 -0.357832883283429 0.844 0.62 1.49467728377225e-07 "19" "Cst3" "cystatin C"
2.35852667527014e-10 -0.508643514731105 0.277 0.431 4.44252084553884e-06 "19" "Anxa2" "annexin A2"
7.16749580341893e-10 -0.70974126936783 0.153 0.309 1.35006950953199e-05 "19" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
5.83911541684524e-07 -4.61576904787577 0.355 0.433 0.0109985577991697 "19" "Sftpc" "surfactant associated protein C"
0 1.30290456480558 0.637 0.034 0 "20" "Igfbp2" "insulin-like growth factor binding protein 2"
1.58390632183682e-307 1.57697721445323 0.827 0.092 2.98344594781183e-303 "20" "Lyz1" "lysozyme 1"
3.47207759464658e-297 1.05450274363238 0.679 0.06 6.5400053572763e-293 "20" "Ndnf" "neuron-derived neurotrophic factor"
2.83260621832811e-293 0.952422057262613 0.62 0.05 5.33549707284283e-289 "20" "Col4a4" "collagen, type IV, alpha 4"
4.19946888242446e-264 1.09435591398282 0.671 0.067 7.91011958693472e-260 "20" "Akap5" "A kinase (PRKA) anchor protein 5"
4.33051512299636e-194 0.966095176782316 0.599 0.073 8.15695828567594e-190 "20" "Krt7" "keratin 7"
4.37637726933324e-178 1.5261568172734 0.958 0.208 8.24334422451609e-174 "20" "Cldn18" "claudin 18"
6.89413590142008e-174 0.643540053371536 0.945 0.171 1.29857943839149e-169 "20" "Slc34a2" "solute carrier family 34 (sodium phosphate), member 2"
1.44514845286801e-165 1.80709743439657 0.726 0.122 2.72208162582219e-161 "20" "Hbb-bt" "hemoglobin, beta adult t chain"
2.24110770136989e-162 1.50063941814509 0.844 0.199 4.22135046630033e-158 "20" "Hopx" "HOP homeobox"
6.36982449110613e-162 0.912455468997962 0.679 0.103 1.19982014114475e-157 "20" "Bex2" "brain expressed X-linked 2"
2.49426932340285e-161 0.873215083477523 0.97 0.205 4.69820569756161e-157 "20" "Sftpa1" "surfactant associated protein A1"
1.01445578926411e-151 0.7018021179716 0.84 0.146 1.91082892465789e-147 "20" "Lamp3" "lysosomal-associated membrane protein 3"
3.85189086618434e-148 1.66030580857465 0.734 0.135 7.25542163554481e-144 "20" "Hba-a2" "hemoglobin alpha, adult chain 2"
7.87351193004962e-135 1.69416737467197 0.73 0.147 1.48305470714415e-130 "20" "Hba-a1" "hemoglobin alpha, adult chain 1"
4.06024850232304e-130 0.917182602906461 0.907 0.202 7.64788407897568e-126 "20" "Wfdc2" "WAP four-disulfide core domain 2"
4.90571534467459e-124 0.640358619345889 0.793 0.156 9.24040542322906e-120 "20" "Sftpd" "surfactant associated protein D"
1.44361396007911e-115 1.80579940576123 1 0.421 2.71919125520502e-111 "20" "Sftpc" "surfactant associated protein C"
1.26245016687167e-106 1.98655642320794 0.865 0.294 2.37795113431948e-102 "20" "Hbb-bs" "hemoglobin, beta adult s chain"
6.43830112458191e-100 0.556065994057073 0.662 0.133 1.21271839982625e-95 "20" "Hc" "hemolytic complement"
7.19024106394235e-97 0.666881124178926 0.684 0.148 1.35435380680418e-92 "20" "Nkx2-1" "NK2 homeobox 1"
1.86770486472681e-90 0.665818018137732 0.793 0.213 3.51800888319941e-86 "20" "Fabp5" "fatty acid binding protein 5, epidermal"
2.34101323769856e-90 1.0686299547157 0.857 0.296 4.40953253452901e-86 "20" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
8.94117929365539e-88 0.758232764547069 0.84 0.257 1.68416053175293e-83 "20" "Lpcat1" "lysophosphatidylcholine acyltransferase 1"
1.03651397325284e-82 0.955747276183526 0.844 0.337 1.95237772001905e-78 "20" "Gm38733" NA
1.56810602454656e-82 0.909119825909722 0.781 0.245 2.95368450783589e-78 "20" "Igfbp7" "insulin-like growth factor binding protein 7"
4.90997996080433e-79 1.00635459149991 0.962 0.452 9.24843825417104e-75 "20" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.15465637607418e-70 0.963249721319362 0.869 0.431 2.17491074997333e-66 "20" "Bsg" "basigin"
1.92847209834065e-68 0.439543043726252 0.662 0.181 3.63247004443445e-64 "20" "Ccl6" "chemokine (C-C motif) ligand 6"
1.01438748244534e-67 0.856349828961465 0.983 0.646 1.91070026193404e-63 "20" "LOC100862446" NA
3.27839010164439e-49 -0.258664934948079 0.608 0.19 6.17517559545737e-45 "20" "Mt1" "metallothionein 1"
2.64484204970619e-48 0.487805863044274 0.81 0.364 4.98182448482658e-44 "20" "Cd9" "CD9 antigen"
1.47856052354919e-45 0.302309668303615 0.544 0.172 2.78501660215726e-41 "20" "Lpl" "lipoprotein lipase"
5.41597467564072e-41 0.402084594347822 1 0.912 1.02015298990369e-36 "20" "Fth1" "ferritin heavy polypeptide 1"
1.22324641339122e-27 0.40346236422403 0.772 0.421 2.30410694426369e-23 "20" "Anxa2" "annexin A2"
1.83467021491902e-26 0.388273047112723 0.819 0.526 3.45578481682146e-22 "20" "Prdx1" "peroxiredoxin 1"
4.9960502263355e-25 0.319274608737839 0.464 0.189 9.41056020632555e-21 "20" "Nrep" "neuronal regeneration related protein"
2.88983827568673e-20 0.29727845283895 0.435 0.187 5.44329937608353e-16 "20" "Plin2" "perilipin 2"
4.88481613770521e-20 -0.444863334015011 0.489 0.197 9.20103967698153e-16 "20" "Col3a1" "collagen, type III, alpha 1"
1.58779562889602e-19 -0.603776914933743 0.468 0.2 2.99077184658855e-15 "20" "Mfap4" "microfibrillar-associated protein 4"
5.38742076349906e-18 0.280016620731731 0.684 0.431 1.01477457501268e-13 "20" "Ctsd" "cathepsin D"
3.10693219230964e-14 -0.464943006954777 0.43 0.185 5.85221747743443e-10 "20" "Col1a1" "collagen, type I, alpha 1"
6.51897108361826e-13 -0.552573319171741 0.435 0.209 1.22791339331034e-08 "20" "Eln" "elastin"
7.73160695555323e-39 1.45549665287483 0.684 0.334 1.45632548614801e-34 "21" "Lgals1" "lectin, galactose binding, soluble 1"
9.83757356747421e-33 1.01075627898211 0.851 0.526 1.85300535716944e-28 "21" "Prdx1" "peroxiredoxin 1"
2.6044589620127e-16 0.781204285689141 0.877 0.839 4.90575890084712e-12 "21" "Tmsb10" "thymosin, beta 10"
4.88663694199342e-16 -0.699620906080636 0.193 0.443 9.2044693439388e-12 "21" "Selenop" "selenoprotein P"
4.73129061438624e-12 0.255241818786064 0.658 0.423 8.91185900125792e-08 "21" "Anxa2" "annexin A2"
5.1095419320196e-10 2.04072212836372 0.333 0.195 9.62433318315212e-06 "21" "Mt1" "metallothionein 1"
1.63498915855436e-08 0.390230109334666 0.465 0.297 0.000307966557905299 "21" "Csrp1" "cysteine and glycine-rich protein 1"
6.13429722363312e-08 0.707688158837818 0.346 0.213 0.00115545622504353 "21" "Lgals3" "lectin, galactose binding, soluble 3"
3.61082561704516e-07 0.678427037000946 0.496 0.343 0.00680135113226626 "21" "Gm38733" NA
2.60082973871275e-06 0.368906528511344 0.5 0.37 0.0489892289583934 "21" "Cd9" "CD9 antigen"
3.97932099256816e-72 1.28204719817613 0.995 0.503 7.49544902160139e-68 "22" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
1.12337328038611e-25 -0.847497409903714 0.075 0.433 2.11598591093528e-21 "22" "Anxa2" "annexin A2"
2.57186569094874e-25 -1.57789270091718 0.126 0.467 4.84436621547104e-21 "22" "Sparc" "secreted acidic cysteine rich glycoprotein"
5.49784382794684e-25 -1.28309518124753 0.089 0.441 1.03557386343207e-20 "22" "Ctsd" "cathepsin D"
2.5366557078737e-24 -0.876382308423611 0.103 0.444 4.7780446913509e-20 "22" "Selenop" "selenoprotein P"
9.13113626921879e-16 -0.737134570994624 0.154 0.408 1.71994082767005e-11 "22" "Ctsb" "cathepsin B"
8.02943796094318e-15 -1.31088670479657 0.444 0.628 1.51242493432326e-10 "22" "Cst3" "cystatin C"
1.21654912848118e-14 -0.775771077802115 0.028 0.259 2.29149193840714e-10 "22" "Igfbp7" "insulin-like growth factor binding protein 7"
4.97536605729942e-14 -0.619503115547564 0.07 0.304 9.37159950552919e-10 "22" "Csrp1" "cysteine and glycine-rich protein 1"
8.03433821481954e-11 -0.509350335227224 0.257 0.442 1.51334794614341e-06 "22" "Bsg" "basigin"
9.72047731955139e-09 -0.620694520161794 0.112 0.278 0.00018309491079107 "22" "Sgk1" "serum/glucocorticoid regulated kinase 1"
1.57655925858773e-08 -0.868654643741809 0.215 0.374 0.000296960701947585 "22" "Cd9" "CD9 antigen"
3.26160102954614e-08 -5.03475470436503 0.308 0.434 0.000614355169925311 "22" "Sftpc" "surfactant associated protein C"
0 4.19499280775988 1 0.006 0 "23" "C1qa" "complement component 1, q subcomponent, alpha polypeptide"
0 4.05948980798471 1 0.009 0 "23" "C1qb" "complement component 1, q subcomponent, beta polypeptide"
0 3.67127422988699 1 0.006 0 "23" "C1qc" "complement component 1, q subcomponent, C chain"
0 2.35377371041361 0.985 0.099 0 "23" "Csf1r" "colony stimulating factor 1 receptor"
0 2.09474091108997 0.878 0.089 0 "23" "Mrc1" "mannose receptor, C type 1"
0 2.08670134838976 0.815 0.047 0 "23" "Mafb" "v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)"
0 1.93737375156837 0.776 0.005 0 "23" "Ms4a7" "membrane-spanning 4-domains, subfamily A, member 7"
0 1.92674141126276 0.8 0.057 0 "23" "Cd14" "CD14 antigen"
3.96767753313138e-304 2.05637972342075 0.727 0.064 7.47351740140627e-300 "23" "Cx3cr1" "chemokine (C-X3-C motif) receptor 1"
7.66676564960473e-280 2.22266443723826 0.907 0.12 1.44411197775955e-275 "23" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
5.76928470146162e-235 3.11177130214289 0.561 0.046 1.08670246636731e-230 "23" "Cxcl2" "chemokine (C-X-C motif) ligand 2"
3.75651015737882e-231 1.77045424862048 0.634 0.065 7.07576253243874e-227 "23" "Stab1" "stabilin 1"
1.34939456112001e-216 2.19779203361768 0.951 0.202 2.54171959532564e-212 "23" "Lgmn" "legumain"
6.4176881185232e-168 4.8638318683971 0.966 0.325 1.20883573400503e-163 "23" "Apoe" "apolipoprotein E"
2.86862897559249e-163 1.74039639972916 0.668 0.101 5.40334953842601e-159 "23" "Maf" "avian musculoaponeurotic fibrosarcoma oncogene homolog"
2.42671717883426e-161 1.8434270370253 0.985 0.226 4.57096447805221e-157 "23" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
6.40882401644832e-141 2.33525676107276 0.99 0.394 1.20716609173821e-136 "23" "Ctsb" "cathepsin B"
1.84299950800101e-118 2.38394095085456 0.961 0.43 3.4714738732707e-114 "23" "Selenop" "selenoprotein P"
1.3256389715233e-117 1.08066176869296 0.79 0.175 2.49697356676129e-113 "23" "Sirpa" "signal-regulatory protein alpha"
1.12814121798967e-109 1.8950089036461 0.995 0.62 2.12496679820534e-105 "23" "Cst3" "cystatin C"
1.39327530195406e-94 1.58624220072207 0.922 0.35 2.62437335876068e-90 "23" "Ctss" "cathepsin S"
4.85506959715914e-73 1.55439159361314 0.995 0.912 9.14500909320896e-69 "23" "Fth1" "ferritin heavy polypeptide 1"
1.18347204439856e-71 1.33952932511475 0.927 0.474 2.22918794282912e-67 "23" "Ftl1" "ferritin light polypeptide 1"
1.30150782727667e-69 -2.33750149336443 0.341 0.848 2.45152014345834e-65 "23" "Tmsb10" "thymosin, beta 10"
3.35131954140768e-69 1.71225371906883 0.463 0.096 6.31254548819551e-65 "23" "Hmox1" "heme oxygenase 1"
2.6013713805774e-66 1.58952323067223 0.966 0.647 4.89994313245559e-62 "23" "LOC100862446" NA
5.96804087825455e-52 0.877280144105478 0.58 0.169 1.12414017982803e-47 "23" "Mpeg1" "macrophage expressed gene 1"
1.71931316425415e-51 1.20200616016481 0.907 0.59 3.23849827618911e-47 "23" "Psap" "prosaposin"
2.60289780287351e-30 1.97550059771996 0.79 0.506 4.90281830149254e-26 "23" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
4.46896394082073e-24 -1.49725031973611 0.122 0.467 8.41774047892993e-20 "23" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.52542301407786e-17 0.257332802979731 0.644 0.335 2.87328678931706e-13 "23" "Lgals1" "lectin, galactose binding, soluble 1"
2.01100160831185e-14 -0.780529890687234 0.024 0.259 3.7879226294162e-10 "23" "Igfbp7" "insulin-like growth factor binding protein 7"
2.04108655319795e-14 -0.663571917650231 0.176 0.431 3.84459063160367e-10 "23" "Anxa2" "annexin A2"
4.94058120973774e-14 0.546119580078661 0.585 0.342 9.306078766662e-10 "23" "Gm38733" NA
3.56781582710706e-12 -4.72156883170217 0.229 0.435 6.72033789193887e-08 "23" "Sftpc" "surfactant associated protein C"
1.09439015426515e-07 -0.518959857001525 0.146 0.303 0.00206139329457383 "23" "Csrp1" "cysteine and glycine-rich protein 1"
2.51284857848415e-06 0.711625765312863 0.346 0.214 0.0473320158243275 "23" "Lgals3" "lectin, galactose binding, soluble 3"
0 2.99632669893463 0.959 0.06 0 "24" "Ndnf" "neuron-derived neurotrophic factor"
0 2.9921670971032 0.893 0.034 0 "24" "Igfbp2" "insulin-like growth factor binding protein 2"
0 2.89995111634631 0.964 0.049 0 "24" "Col4a4" "collagen, type IV, alpha 4"
0 2.7508492465171 0.97 0.067 0 "24" "Akap5" "A kinase (PRKA) anchor protein 5"
0 2.69505434252941 0.994 0.07 0 "24" "Krt7" "keratin 7"
2.47090083741693e-210 3.75330569936541 0.994 0.201 4.65418881735853e-206 "24" "Hopx" "HOP homeobox"
1.13163395069397e-189 2.98907492161322 0.994 0.211 2.13154570952717e-185 "24" "Cldn18" "claudin 18"
2.73637400365597e-152 1.31782455563823 0.888 0.148 5.15423407328638e-148 "24" "Nkx2-1" "NK2 homeobox 1"
4.92489944596599e-143 2.18246449425092 0.976 0.246 9.27654059642153e-139 "24" "Igfbp7" "insulin-like growth factor binding protein 7"
1.7608276166651e-142 2.67321556068734 0.994 0.297 3.31669489875038e-138 "24" "S100a6" "S100 calcium binding protein A6 (calcyclin)"
3.10823134422801e-111 2.43882185144044 1 0.454 5.85466455998788e-107 "24" "Sparc" "secreted acidic cysteine rich glycoprotein"
1.00164905889032e-88 1.55117938419565 0.953 0.432 1.88670616732582e-84 "24" "Bsg" "basigin"
2.15006209077463e-50 0.375839010745272 0.497 0.108 4.04985695418309e-46 "24" "Csf1r" "colony stimulating factor 1 receptor"
5.89712549635045e-48 0.896414378727525 0.888 0.421 1.11078255849257e-43 "24" "Anxa2" "annexin A2"
2.21700069989367e-39 0.509066867970833 0.84 0.366 4.17594251831971e-35 "24" "Cd9" "CD9 antigen"
1.10807387577601e-17 -0.838485414830847 0.124 0.443 2.08716795241169e-13 "24" "Selenop" "selenoprotein P"
8.22126043217479e-14 -1.77358628705705 0.266 0.514 1.54855661500444e-09 "24" "Cd74" "CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)"
8.5420729430843e-11 -1.3735093306194 0.107 0.338 1.60898485955936e-06 "24" "Apoe" "apolipoprotein E"
1.0917508794077e-10 -0.85292054006889 0.118 0.362 2.05642195645235e-06 "24" "Ctss" "cathepsin S"
1.85300111859373e-10 -0.921663796084505 0.124 0.343 3.49031290698315e-06 "24" "Lgals1" "lectin, galactose binding, soluble 1"
2.91817397009209e-10 -0.708891887500639 0.107 0.335 5.49667249006547e-06 "24" "Cd44" "CD44 antigen"
6.16507445599168e-07 -0.559287954912964 0.645 0.842 0.0116125342453059 "24" "Tmsb10" "thymosin, beta 10"
0 2.18189304192189 0.974 0.087 0 "25" "Plet1" "placenta expressed transcript 1"
4.85787053769583e-204 1.46801176015444 0.831 0.092 9.15028494480386e-200 "25" "Mrc1" "mannose receptor, C type 1"
4.30345629885629e-200 1.45306121621431 0.649 0.056 8.10599028452571e-196 "25" "Ear1" "eosinophil-associated, ribonuclease A family, member 1"
2.92589817543355e-187 3.26889931569103 0.994 0.181 5.51122180324664e-183 "25" "Ccl6" "chemokine (C-C motif) ligand 6"
1.80966725849236e-183 2.92792127135925 0.974 0.169 3.40868924809621e-179 "25" "Lpl" "lipoprotein lipase"
1.07071117305328e-177 1.87442524121312 0.87 0.124 2.01679156556315e-173 "25" "Clec7a" "C-type lectin domain family 7, member a"
1.98251981499157e-173 1.82411564302685 0.838 0.113 3.73427432351812e-169 "25" "Ear2" "eosinophil-associated, ribonuclease A family, member 2"
6.33015533281297e-167 3.16799554543866 0.636 0.067 1.19234805848865e-162 "25" "Chil3" "chitinase-like 3"
5.88862309267712e-157 2.17097635786152 0.916 0.171 1.10918104573666e-152 "25" "Abcg1" "ATP binding cassette subfamily G member 1"
2.44146704850804e-155 1.67367481823854 0.818 0.124 4.59874733256974e-151 "25" "Tnfaip2" "tumor necrosis factor, alpha-induced protein 2"
8.08774129540763e-154 2.41313524520555 0.987 0.207 1.52340695040298e-149 "25" "Lgals3" "lectin, galactose binding, soluble 3"
2.19133744698325e-150 1.90695754689264 0.909 0.183 4.12760321513765e-146 "25" "Plin2" "perilipin 2"
8.81763950177049e-139 1.76814342872156 0.903 0.167 1.66089057655349e-134 "25" "Mpeg1" "macrophage expressed gene 1"
2.63924061975931e-128 1.63913729287439 0.877 0.176 4.97127363137864e-124 "25" "Sirpa" "signal-regulatory protein alpha"
4.20168938408784e-126 1.3231535608413 0.494 0.051 7.91430212386786e-122 "25" "Spp1" "secreted phosphoprotein 1"
2.8618445629738e-116 2.49295456689609 0.994 0.364 5.39057041881745e-112 "25" "Cd9" "CD9 antigen"
9.08591291875149e-111 3.11671819465447 0.994 0.429 1.71142255737603e-106 "25" "Ctsd" "cathepsin D"
5.68641018036132e-99 2.0408953000881 0.987 0.351 1.07109222157286e-94 "25" "Ctss" "cathepsin S"
6.45584331951036e-96 1.41091559468704 0.942 0.229 1.21602264766297e-91 "25" "Fcer1g" "Fc receptor, IgE, high affinity I, gamma polypeptide"
5.25348140915865e-95 1.91979022136626 0.844 0.189 9.89545758229123e-91 "25" "Mt1" "metallothionein 1"
8.62751508464116e-94 1.88587363040901 0.942 0.325 1.62507874134301e-89 "25" "Cd44" "CD44 antigen"
4.3013015838698e-91 0.847509022494991 0.675 0.126 8.10193166337716e-87 "25" "Dab2" "disabled 2, mitogen-responsive phosphoprotein"
2.00830962528514e-90 2.49958660732555 1 0.648 3.78285201018709e-86 "25" "LOC100862446" NA
3.5312744230136e-89 1.80277385544624 0.877 0.268 6.65150850318843e-85 "25" "Sgk1" "serum/glucocorticoid regulated kinase 1"
